goal	rule	score
p6(a10, a14, a36, a47)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a22, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a10, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a22, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, a33, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a98, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a49, a14, a49, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a11, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a96, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a0, X5, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a49, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a19, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a20, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a65, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, a16, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a49, a14, a65, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a0, a36, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a19, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a32, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a22, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p1(a18, X50, X50, a55, a28)	p1(a18, a17, a17, a55, a28)	0
p6(a45, a14, a98, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a38, X0)	0
p6(a48, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a77, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a12, a14, a12, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a88, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a61, a14, a11, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a81, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a74)	p4(a16, X5) :- p5(a10, X5)	0
p3(X50, a0)	p3(a10, a0)	0
p6(a7, a14, a13, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a65, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a23, a14, a49, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a96, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a96, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a49, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a81, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a82, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a74, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a35, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a8, a14, a7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a74, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a14, X0)	0
p6(a19, a14, a52, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a55)	p4(a55, X0) :- p3(X0, X9)	0
p6(a61, a14, a35, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a11, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a53)	p4(a16, X5) :- p5(a10, X5)	0
p6(a48, a14, a17, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a0, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a75, a14, a12, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a19, a14, a19, a67)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a96, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a98, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a55, a14, X0, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a36)	p4(a55, X0) :- p3(X0, X9)	0
p6(a48, a14, a65, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a67)	p4(a55, X0) :- p3(X0, X9)	0
p6(a10, a14, a85, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a80, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a85)	p4(a16, X5) :- p5(a10, X5)	0
p6(a90, a14, a61, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a74, a14, a35, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a10, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, a82, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a25, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X1, a57, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p0(X6)	p0(X5) :- p3(X5, a0), p1(a18, X5, X5, a55, a28), p7(X5)	0
p6(a62, a14, a33, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a12, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X50, a0)	p3(a31, a0)	0
p6(a64, a14, a17, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a32, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a49, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a46, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a90, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p1(a18, X50, X50, a55, a28)	p1(a18, a24, a24, a55, a28)	0
p6(X0, a33, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a96, a14, a45, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a95, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p3(X50, a0)	p3(a16, a0)	0
p6(a10, a14, X0, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a35, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a17, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a1, a85, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a14, a21, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a42, a14, a36, a0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a64, a14, a12, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a64, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a23, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a46, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a41, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a32, a14, X7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a96, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a23, a14, X7, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X7, a90, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a85, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a19, a14, a1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a61, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a36, X5, X5, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a4, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a13, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a1, a14, a99, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a67, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a93, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a80, X7, X1)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a58, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a61, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a58, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a33, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a2, a14, a95, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a80, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a61)	p4(a55, X0) :- p3(X0, X9)	0
p6(a16, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a62, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a10, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a23, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, X3)	p4(a16, X5) :- p5(a10, X5)	0
p6(a85, a61, X4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a18)	p4(a55, X0) :- p3(X0, X9)	0
p6(a61, a14, a99, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a4, a14, a81, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a25)	p4(a55, X0) :- p3(X0, X9)	0
p6(a7, a14, a23, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a35)	p4(a55, X0) :- p3(X0, X9)	0
p6(X0, a90, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X3, a80)	p4(a16, X5) :- p5(a10, X5)	0
p6(a90, a14, a5, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a11, a14, a1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a41)	p4(a16, X5) :- p5(a10, X5)	0
p6(X1, a4, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a38, a14, a38, a10)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a4, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a80, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a14, a16, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a17, a14, a4, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a80, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a91, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a1, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a21, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a22)	p4(a16, X5) :- p5(a10, X5)	0
p6(X7, a46, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a2, a14, a20, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p8(X80)	p8(a95)	0
p6(a95, a14, a26, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a0, a58)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a85, a14, a16, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a11, a11)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p8(X80)	p8(a48)	0
p6(X0, X1, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a19, a14, a19, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a12, a14, a37, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p3(X80, X70)	p3(a82, X0)	0
p6(a90, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a17, a14, a36, a85)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a16, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X8, a14, X8, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a74, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a13, a14, a82, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a13, a14, a32, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a45, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a33, X1, X2)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a48, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a26, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a82, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a15, a8)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a90, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a0, X5, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a95, a14, a55, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a80)	p4(a55, X0) :- p3(X0, X9)	0
p6(a20, a14, a49, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a80, a14, a26, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a58, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a81, a14, X1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a45, a14, a91, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a77, a14, a0, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a33, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a10, X7, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a7, a14, a23, a33)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a33, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p4(X0, a53)	p4(a55, X0) :- p3(X0, X9)	0
p6(a96, a14, a1, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a14, a90, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a36, a68, a68, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a5, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a47, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a5, a14, a36, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a35, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X0, a10, X1, X2)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(X0, a14, a21, X1)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(X5, X8, a36, X0)	p6(a36, X1, X1, a85) :- p7(X1)	0
p6(a12, a14, a13, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a46, a14, a46, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a20, a14, a90, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a14, a14, a37, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a47, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
p6(a0, a14, a10, X0)	p6(X4, X5, X0, X2) :- p6(X5, a14, X0, X1), p6(X2, X5, X4, X1), p4(X6, X0)	0
